Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
323,Townhouse,New York,1039,4,1,2006,549449.7103,1841.597565,Bronx,Sold
324,House,San Francisco,3999,5,1,1985,577097.9875,4968.079689,Mission District,Sold
325,House,Los Angeles,1960,3,1,1957,979773.5864,4039.071154,Beverly Hills,Available
326,House,Miami,827,5,2,1958,996632.7797,5021.481076,Downtown,Sold
327,Condo,New York,3359,3,1,1984,985187.2353000001,7745.608019,Brooklyn,Rented
328,Condo,Chicago,2593,1,1,1984,1156665.164,6244.565603,Lincoln Park,Sold
329,Other,Chicago,2631,4,1,1960,1421908.481,7918.158776,Lincoln Park,Rented
330,Townhouse,Chicago,3341,1,2,1955,1020535.961,1416.604836,Hyde Park,Rented
331,Apartment,Miami,851,4,2,1974,1801326.13,3976.54862,Downtown,Sold
332,Apartment,Miami,4408,5,3,1950,1984025.292,2349.803137,Little Havana,Rented
333,Townhouse,San Francisco,733,5,1,1958,1104359.953,5495.129802,Mission District,Sold
334,Condo,San Francisco,3622,2,1,1978,1948121.511,606.3688516,SoMa,Sold
335,House,San Francisco,3228,5,3,1995,1062526.173,7201.015553,Downtown,Sold
336,Townhouse,Seattle,1432,3,1,1981,1104731.203,5007.692816,Downtown,Rented
337,Apartment,Chicago,2323,2,3,1980,1753046.418,5530.850824,Lincoln Park,Rented
338,Condo,Miami,4000,3,1,1955,1936340.65,6457.30737,South Beach,Rented
339,Townhouse,Chicago,4573,2,1,1978,1998118.08,6093.309995,The Loop,Rented
340,Townhouse,San Francisco,3845,3,1,1980,1542434.964,5654.504275,Mission District,Available
341,Condo,Miami,1360,2,3,1965,1022070.702,7607.53853,Downtown,Sold
342,Townhouse,Los Angeles,1730,4,3,1953,662469.2946,2281.097763,Hollywood,Rented
343,Condo,New York,2695,4,3,1957,1160163.295,1212.482879,Queens,Rented
344,House,New York,4895,2,3,2014,1577305.968,5235.408051,Bronx,Rented
345,Condo,San Francisco,1976,1,3,1986,150966.6968,983.0095748,Downtown,Sold
346,Condo,Chicago,2523,2,2,1979,608536.4181,4656.430638,The Loop,Sold
347,Condo,Los Angeles,3096,1,3,1973,773746.6425,5745.018281,Santa Monica,Rented
348,Townhouse,Miami,2930,3,1,2022,1581900.722,5555.0091,South Beach,Sold
349,Townhouse,Chicago,4189,2,2,1992,1265748.966,3032.208652,Hyde Park,Sold
350,Condo,San Francisco,1033,1,2,1960,908842.4527,5586.565694,SoMa,Rented
351,Townhouse,Chicago,1756,2,2,2010,1846606.808,3011.982047,Hyde Park,Sold
352,Apartment,San Francisco,2157,4,2,1987,1122477.864,6542.903995,Downtown,Available
353,Apartment,Seattle,1652,4,3,1997,1475433.04,7039.719038,Capitol Hill,Sold
354,Townhouse,New York,4393,2,1,1975,1345397.309,5493.776983,Brooklyn,Available
355,Townhouse,New York,2252,2,3,1973,1731165.634,5205.715536,Queens,Sold
356,Condo,Chicago,2183,5,3,2022,1643519.381,2657.004293,Lincoln Park,Sold
357,Other,Los Angeles,3478,4,2,1961,1979159.625,3989.412578,Beverly Hills,Rented
358,Townhouse,Miami,4832,3,3,1966,820463.274,2226.353065,South Beach,Rented
359,Apartment,San Francisco,4153,2,2,2002,413257.0616,5782.317778,SoMa,Rented
360,Condo,Miami,3513,5,3,1963,1543653.436,5377.627006,Little Havana,Sold
361,Townhouse,New York,1200,2,2,1974,1761956.677,1319.125194,Manhattan,Sold
362,Apartment,Los Angeles,3564,4,2,1962,203306.7451,7233.60468,Hollywood,Sold
363,Apartment,Los Angeles,2264,1,2,1986,732465.6477,7907.438379,Hollywood,Rented
364,House,Miami,4818,1,2,1959,1633668.718,1562.331485,Downtown,Rented
365,Condo,New York,1622,4,3,2022,1398529.179,2566.601626,Brooklyn,Rented
366,Condo,Miami,4330,3,3,1956,1535072.699,6661.180175,Little Havana,Sold
367,House,Chicago,3458,5,1,1963,1132079.353,3462.033838,Hyde Park,Rented
368,House,Los Angeles,2820,2,1,1954,825494.2882,932.4244668,Hollywood,Available
369,Condo,Los Angeles,1922,2,2,1962,1641643.204,7338.201213,Beverly Hills,Rented
370,Condo,Chicago,2040,2,1,1969,1101959.275,4439.975816,Hyde Park,Sold
371,Other,New York,1022,5,1,1977,1078530.855,732.1549091,Brooklyn,Sold
372,Townhouse,Los Angeles,3507,5,2,2001,1496204.075,3760.181581,Beverly Hills,Sold
373,House,Seattle,2998,4,2,1988,462647.4559,6758.204077,Capitol Hill,Rented
374,Townhouse,Seattle,2759,5,2,1970,1213408.106,3457.877149,Queen Anne,Sold
375,Apartment,Seattle,2238,2,1,2013,678388.0714,1477.173807,Queen Anne,Rented
376,Townhouse,San Francisco,4689,2,2,1966,140753.9017,808.7715627,Mission District,Rented
377,Townhouse,San Francisco,3033,5,1,2019,1522848.981,6345.347903,Downtown,Sold
378,Other,New York,3064,5,2,1974,1001902.48,4327.26042,Queens,Sold
379,House,Chicago,3264,4,2,1968,1816170.115,2903.138776,Lincoln Park,Sold
380,Apartment,Miami,998,1,3,1960,1050315.881,6697.527051,Little Havana,Sold
381,Townhouse,New York,2918,5,3,1981,119359.5546,1349.65799,Manhattan,Rented
382,House,Miami,3246,1,2,1959,876619.863,1727.925883,South Beach,Rented
383,Townhouse,New York,984,3,3,1993,425040.0874,3417.586245,Bronx,Sold
384,Apartment,San Francisco,1164,1,3,2008,1850049.792,793.6415022,Mission District,Rented
385,Apartment,Seattle,3954,5,3,1951,947018.135,6903.878521,Queen Anne,Sold
386,Townhouse,Chicago,1127,2,3,1961,1070318.445,3936.070715,The Loop,Sold
387,Condo,San Francisco,2184,2,1,2014,794443.3676,4953.855853,Mission District,Rented
388,Condo,Chicago,1231,5,3,2017,1092226.061,846.9693704,Hyde Park,Sold
389,Apartment,Miami,4787,4,2,1966,257305.1169,6997.165119,South Beach,Sold
390,Apartment,New York,1744,5,3,2002,971592.8981,7771.56934,Queens,Rented
391,Condo,Los Angeles,2759,5,2,1968,1360542.308,7157.939662,Santa Monica,Available
392,Condo,Los Angeles,4374,4,1,1950,807283.3944,5631.673076,Beverly Hills,Sold
393,Townhouse,Chicago,3274,4,2,2001,846068.0947,6439.831769,Lincoln Park,Sold
394,Townhouse,Seattle,3578,3,2,1966,1691097.221,6864.437122,Queen Anne,Rented
395,Condo,Seattle,1639,3,3,2007,1119589.857,2124.848381,Queen Anne,Sold
396,Townhouse,Chicago,3617,3,2,2020,1216531.811,1574.386583,Lincoln Park,Available
397,Townhouse,San Francisco,2940,4,2,2011,663951.5988,2031.928328,Downtown,Available
398,House,Los Angeles,4618,1,1,1982,1017661.602,7161.366776,Hollywood,Rented
399,Townhouse,San Francisco,3702,5,1,2019,202525.2503,3024.134538,SoMa,Rented
400,Apartment,Miami,3698,3,3,2001,917564.174,1649.30382,Little Havana,Rented
401,Townhouse,Los Angeles,2544,1,1,1955,1625121.709,7996.913287,Beverly Hills,Rented
402,Townhouse,Miami,1207,5,1,2013,406769.0768,1761.776327,Downtown,Rented
403,Condo,New York,932,1,2,2008,1552507.603,1372.315831,Manhattan,Rented
404,Apartment,San Francisco,972,2,3,1971,811009.6993,6755.208158,Mission District,Rented
405,Townhouse,Chicago,547,2,3,2018,151417.2528,6838.940307,Hyde Park,Rented
406,Townhouse,Los Angeles,2414,5,2,1951,1911094.913,4623.321821,Beverly Hills,Available
407,House,San Francisco,1605,1,1,1995,444579.6564,2563.326863,Mission District,Rented
408,Townhouse,Chicago,3680,1,1,2011,736060.0307,2807.576231,Hyde Park,Sold
409,Townhouse,New York,2390,4,1,2001,1013382.854,2776.585826,Manhattan,Sold
410,House,Los Angeles,857,3,3,1994,1903942.118,6991.741708,Beverly Hills,Rented
411,Condo,Miami,1067,5,2,2002,1204218.556,628.1741384,South Beach,Rented
412,Townhouse,New York,979,1,2,1985,1820147.749,5827.519759,Queens,Sold
413,House,Seattle,1366,3,1,2000,1172483.882,7664.089877,Queen Anne,Rented
414,Apartment,Chicago,3760,5,3,1967,490252.057,6142.719657,The Loop,Sold
415,Condo,Los Angeles,4559,1,2,1961,1172306.187,4181.516054,Hollywood,Sold
416,Apartment,Los Angeles,1528,2,1,2006,290844.3807,1116.954793,Beverly Hills,Available
417,Apartment,New York,3857,1,1,1995,322411.8996,729.0401167,Brooklyn,Rented
418,House,Los Angeles,2313,2,2,1990,319763.8266,2061.680328,Beverly Hills,Sold
419,Townhouse,Chicago,4228,2,2,1969,123280.2085,5092.047806,Lincoln Park,Rented
420,House,New York,4026,4,2,1969,387444.7693,3906.480722,Bronx,Sold
421,House,Miami,1550,4,3,1959,770659.8753,5013.733779,Downtown,Rented
422,House,New York,626,3,1,2011,237020.9474,1143.366159,Manhattan,Sold
423,House,New York,4106,5,2,2013,111709.4579,6708.205153,Brooklyn,Available
424,Condo,Miami,2878,3,3,1973,313316.4593,5592.978501,Little Havana,Rented
425,Townhouse,Seattle,2152,4,3,1990,1878510.26,5283.069083,Capitol Hill,Rented
426,Apartment,Chicago,507,3,2,1982,1098711.658,1795.32682,The Loop,Rented
427,Apartment,Seattle,1784,5,2,1983,926544.8239,4595.245793,Capitol Hill,Rented
428,Townhouse,Seattle,4981,5,2,2008,1025598.84,2416.118342,Downtown,Rented
429,Apartment,Seattle,678,1,2,1959,1154136.26,7493.763703,Downtown,Sold
430,Townhouse,San Francisco,4095,3,3,1954,304879.2144,4000.665082,SoMa,Sold
431,Apartment,Seattle,4317,4,2,1986,1211037.378,2806.182739,Queen Anne,Rented
432,House,San Francisco,3754,1,1,1980,1685024.413,7630.083235,Downtown,Rented
433,Apartment,Miami,4953,3,1,1972,1165226.093,2042.727448,Little Havana,Rented
434,Townhouse,Chicago,2923,5,2,1960,1777790.546,4196.991288,Hyde Park,Sold
435,Townhouse,Seattle,2250,4,2,1971,362637.4004,1781.295778,Queen Anne,Rented
436,Townhouse,Los Angeles,4677,3,3,1986,1669184.043,1207.317247,Santa Monica,Rented
437,Townhouse,Miami,3929,5,1,1976,1358967.18,889.4469574,South Beach,Available
438,Other,San Francisco,684,5,1,1950,1246976.855,617.8237211,Downtown,Rented
439,Condo,Chicago,2835,3,3,2012,1101959.275,5820.716097,Lincoln Park,Sold
440,Condo,New York,3633,3,2,1954,325997.5399,3409.107079,Brooklyn,Sold
441,Apartment,Chicago,1006,4,3,1960,1319690.64,7414.36585,The Loop,Sold
442,Townhouse,Chicago,4625,1,3,1989,857682.3555,5199.38216,The Loop,Rented
443,Apartment,Seattle,2432,5,1,1977,220187.7262,6550.958266,Downtown,Sold
444,Townhouse,Seattle,1696,1,3,1978,489986.5975,2618.819097,Capitol Hill,Sold
445,Other,San Francisco,4185,1,1,1965,940898.1424,2095.405877,Mission District,Available
446,Condo,San Francisco,4681,5,1,1950,1986658.4,3831.303903,SoMa,Rented
447,Condo,Seattle,1838,3,3,2012,1068464.312,6705.949224,Downtown,Sold
448,Other,Seattle,3120,5,3,2021,384578.8953,4093.795206,Downtown,Sold
449,Condo,Los Angeles,1182,1,2,1953,1813248.154,4627.75053,Santa Monica,Rented
450,House,Los Angeles,4014,4,1,2000,166951.4837,3189.109447,Hollywood,Available
451,House,Miami,4867,5,3,2010,340781.0005,4942.915271,Little Havana,Rented
452,House,Seattle,2660,4,1,2022,1000077.186,4292.102691,Downtown,Available
453,House,New York,2229,3,3,1975,276279.4956,3968.586167,Bronx,Available
454,House,Los Angeles,1917,3,3,1951,1186012.791,4616.058887,Santa Monica,Sold
455,Apartment,San Francisco,4514,4,2,2016,399757.4741,3640.823215,Downtown,Sold
456,Condo,Chicago,518,4,2,1994,1336629.159,6405.755284,The Loop,Rented
457,House,Miami,3152,5,2,2009,323562.0627,1010.538411,Downtown,Rented
458,Townhouse,Los Angeles,4300,3,3,1969,1639198.126,3156.106759,Beverly Hills,Sold
459,Condo,Chicago,964,4,2,1968,1494277.033,6149.093386,Lincoln Park,Sold
460,Condo,Chicago,1190,2,1,1986,1858266.005,3242.188877,Lincoln Park,Sold
461,House,Los Angeles,1510,5,1,1964,229993.9857,4021.640375,Santa Monica,Sold
462,Apartment,New York,3561,5,3,2019,1155064.247,3441.655111,Brooklyn,Sold
463,House,New York,4520,2,2,2014,1446821.816,3126.969949,Manhattan,Sold
464,Apartment,Miami,662,3,3,1962,1815062.533,4622.527381,Little Havana,Sold
465,Townhouse,New York,2135,4,3,2005,1015902.487,1726.64354,Queens,Rented
466,Condo,Miami,3246,4,1,2006,1907499.839,3769.05397,South Beach,Sold
467,Townhouse,San Francisco,794,3,2,1952,332710.6686,6159.094146,SoMa,Rented
468,Other,Los Angeles,1078,2,1,1994,923135.5208,570.3002213,Hollywood,Rented
469,Apartment,Chicago,2085,2,2,2021,581026.8225,5021.338122,Lincoln Park,Rented
470,Townhouse,Miami,3880,2,2,1977,395237.4739,7865.337032,Downtown,Available
471,Apartment,New York,2849,5,3,1982,644885.917,3520.631383,Bronx,Sold
472,Townhouse,Miami,2671,4,2,1974,1362964.351,4543.480419,Little Havana,Sold
473,Condo,Seattle,694,1,2,2011,1018084.698,1552.014427,Capitol Hill,Sold
474,Townhouse,Miami,1341,5,3,2014,444942.7039,5798.280979,Downtown,Sold
475,Condo,New York,4507,5,1,2020,160267.5113,3633.925131,Brooklyn,Rented
476,Townhouse,Seattle,3431,4,1,1987,1854649.545,6267.788606,Queen Anne,Rented
477,Apartment,Seattle,945,3,1,1977,696858.4889,1444.032339,Capitol Hill,Rented
478,Townhouse,New York,579,4,2,1979,342411.6966,1066.890332,Manhattan,Sold
479,Apartment,Seattle,3245,3,2,1950,377680.5163,2607.288612,Capitol Hill,Sold
480,Townhouse,Los Angeles,4188,4,3,1967,581509.2441,1809.00715,Santa Monica,Rented
481,Townhouse,Chicago,2360,5,3,1951,538542.9784,6629.053474,The Loop,Sold
482,House,Los Angeles,1430,2,3,2020,631145.2855,6184.01934,Beverly Hills,Rented
483,Apartment,Los Angeles,2434,5,1,2008,528468.9693,7749.475749,Hollywood,Sold
484,House,New York,4867,5,2,1999,918228.739,999.8776056,Queens,Sold
485,Apartment,New York,2671,1,3,1967,1554646.964,2655.778762,Brooklyn,Sold
486,House,Chicago,3794,5,2,1956,151639.9948,7778.560019,The Loop,Rented
487,Condo,Miami,4892,5,3,2010,461879.1706,1299.498555,Downtown,Rented
488,Townhouse,Los Angeles,3334,5,3,2017,1452773.397,4173.650149,Hollywood,Sold
489,Apartment,Seattle,2154,1,1,1966,382872.5834,5418.79006,Capitol Hill,Available
490,Apartment,Chicago,3428,3,1,2018,1508525.95,2206.428915,Hyde Park,Rented
491,Townhouse,Los Angeles,4103,1,2,2004,1078138.175,6321.209692,Beverly Hills,Sold
492,Apartment,Miami,2172,2,2,1962,1775068.315,6891.57533,Downtown,Rented
493,Apartment,Seattle,4850,3,3,2017,119303.962,3482.732045,Queen Anne,Sold
494,House,Los Angeles,1787,1,1,1989,1590277.436,5781.238521,Santa Monica,Available
495,Apartment,San Francisco,3226,2,2,1964,1187200.706,4480.522873,Mission District,Rented
496,Condo,Chicago,4624,2,1,1977,990869.3549,5601.452188,The Loop,Sold
497,Condo,New York,1558,4,2,2006,376867.3686,3874.35129,Manhattan,Sold
498,Townhouse,Los Angeles,1101,4,2,2013,544720.121,754.3617078,Hollywood,Available
499,Apartment,Seattle,3774,5,1,1954,1593456.919,2932.911552,Queen Anne,Rented
500,Townhouse,Seattle,3478,3,2,2011,383116.8408,2711.335617,Capitol Hill,Sold
501,Condo,Chicago,630,1,2,1991,1101959.275,7431.497723,The Loop,Rented
502,Apartment,Chicago,610,5,1,2015,494496.411,3788.194796,Lincoln Park,Rented
503,Apartment,Seattle,3071,3,1,1969,1029616.467,7276.103274,Capitol Hill,Rented
504,Townhouse,Seattle,3859,4,2,1989,584006.7005,542.5071975,Downtown,Rented
505,Condo,Seattle,3234,1,2,1976,767112.0384,5241.915869,Downtown,Sold
506,Apartment,Los Angeles,1330,2,1,1970,1624643.99,3924.964724,Santa Monica,Rented
507,Townhouse,Seattle,1165,2,2,1969,170522.9242,835.0015312,Capitol Hill,Rented
508,Condo,New York,1566,5,2,1981,1856166.31,4008.183169,Bronx,Available
509,Townhouse,Seattle,4288,5,2,2003,706825.5894,3378.727867,Queen Anne,Rented
510,House,New York,1817,1,3,1985,1232479.647,2099.031592,Manhattan,Sold
511,Apartment,Los Angeles,784,2,1,2007,521333.3975,1090.936248,Santa Monica,Sold
512,House,Chicago,4614,5,3,2016,781596.7735,6427.585904,The Loop,Rented
513,Condo,New York,4078,2,3,2021,973364.1413,5063.25837,Brooklyn,Available
514,House,Los Angeles,547,4,3,1979,1408618.628,4930.429793,Santa Monica,Sold
515,House,Seattle,2268,5,3,2017,1758871.337,7293.35385,Capitol Hill,Rented
516,Condo,Los Angeles,4814,3,2,1956,1745645.925,592.2248482,Hollywood,Rented
517,Townhouse,Seattle,3759,5,3,1973,740317.1022,4560.979037,Queen Anne,Rented
518,House,Los Angeles,2578,4,3,1958,268552.8629,7645.603299,Hollywood,Rented
519,Townhouse,Chicago,2806,1,1,1983,1857535.418,3875.445435,The Loop,Sold
520,House,New York,3915,2,2,2022,158322.9488,4040.934763,Queens,Sold
521,Townhouse,Chicago,4903,1,2,2004,1774022.789,1021.97328,Lincoln Park,Rented
522,Condo,San Francisco,3642,5,1,1961,149062.8926,5780.287372,Mission District,Rented
523,House,Seattle,1067,3,2,2007,1955579.175,6214.445779,Queen Anne,Sold
524,Condo,New York,4826,1,2,2008,121179.8842,1542.873835,Queens,Rented
525,House,Chicago,4565,3,1,2017,132298.4987,5286.723626,Lincoln Park,Sold
526,Condo,New York,581,5,2,1966,1066551.479,3301.070435,Manhattan,Available
527,Condo,San Francisco,3505,3,3,2022,1366862.7,4735.812165,Downtown,Sold
528,House,Miami,716,3,3,1979,770284.3483,5561.48577,South Beach,Sold
529,House,Seattle,834,4,3,2012,1251203.928,1255.708972,Capitol Hill,Sold
530,House,Seattle,1058,1,1,2011,1707128.428,2757.022244,Queen Anne,Rented
531,Apartment,Los Angeles,3411,5,2,2011,1611610.205,6818.432409,Beverly Hills,Rented
532,Townhouse,Seattle,1373,4,2,1967,1779749.709,1771.028253,Queen Anne,Sold
533,Apartment,Seattle,1252,3,2,1970,402408.6884,5376.291696,Downtown,Rented
534,Apartment,Chicago,4261,4,2,1984,526809.3725,6773.843984,The Loop,Sold
535,Condo,Seattle,1093,4,1,1966,1216655.285,5186.559015,Queen Anne,Rented
536,House,Seattle,3251,3,2,2003,1474971.846,6389.142601,Downtown,Rented
537,Townhouse,San Francisco,2178,5,1,1973,1034289.047,4167.480731,SoMa,Rented
538,Condo,San Francisco,4397,2,3,1964,433702.2624,7119.768188,Downtown,Rented
539,Apartment,New York,1982,4,1,1963,1853568.737,5579.208498,Manhattan,Sold
540,House,New York,1282,1,2,1996,149092.7248,3063.032717,Bronx,Rented
541,Condo,Seattle,2634,3,1,1980,863406.9092,4398.939525,Queen Anne,Rented
542,House,Seattle,4086,2,2,2007,500626.0489,5352.123563,Queen Anne,Sold
543,Condo,Los Angeles,4294,4,1,1989,1571212.479,6407.326248,Beverly Hills,Available
544,House,New York,1483,3,2,2011,1740812.713,1764.08965,Queens,Rented
545,Apartment,Chicago,1242,3,3,2003,569281.568,7927.850854,Lincoln Park,Sold
546,Townhouse,Seattle,4855,4,3,2009,1220777.717,1629.060972,Downtown,Rented
547,Apartment,Chicago,4108,1,1,1960,1702097.65,4576.450943,The Loop,Rented
548,Townhouse,Seattle,3771,3,3,1975,1237160.753,630.2794312,Downtown,Rented
549,House,Chicago,3010,3,2,1976,1241336.316,3802.909139,Hyde Park,Sold
550,Condo,Miami,4510,4,3,1979,884441.3706,520.0373837,South Beach,Rented
551,Apartment,Chicago,593,2,3,2002,1340743.533,1026.738301,The Loop,Rented
552,Townhouse,New York,1875,3,3,1986,1924635.368,4610.316997,Queens,Sold
553,Apartment,Seattle,1631,3,3,1952,669292.9732,3923.190981,Capitol Hill,Sold
554,Townhouse,New York,3016,4,2,2018,481136.324,974.8640656,Brooklyn,Sold
555,Apartment,Chicago,590,3,3,1958,1007546.152,7484.287713,Lincoln Park,Sold
556,Townhouse,San Francisco,1979,4,3,1975,214333.4976,3126.877256,Mission District,Rented
557,Townhouse,San Francisco,1454,1,1,1984,1695828.15,6071.1538,Downtown,Sold
558,House,San Francisco,2931,4,2,2018,1828612.136,7719.125842,Mission District,Available
559,Townhouse,Seattle,522,2,1,1960,516914.6866,7317.016696,Downtown,Sold
560,House,Los Angeles,2225,3,1,1979,908847.5885,5619.283959,Santa Monica,Rented
561,Townhouse,Miami,4618,1,1,1970,333754.0948,636.2001816,Little Havana,Sold
562,Condo,Chicago,3805,3,3,1953,797237.1245,5307.573117,Lincoln Park,Available
563,Condo,Los Angeles,2221,3,3,1966,968912.8632,1126.354963,Santa Monica,Available
564,Condo,San Francisco,1940,4,1,2009,1068179.823,3703.807947,Downtown,Available
565,Townhouse,Chicago,2650,3,2,1980,332672.9348,7354.862339,The Loop,Sold
566,House,Los Angeles,3047,1,2,1955,866877.1173,1395.054686,Santa Monica,Rented
567,House,New York,4054,5,1,1988,1287774.977,5789.00112,Bronx,Rented
568,Townhouse,San Francisco,688,3,2,1991,1050271.094,2627.247754,Mission District,Sold
569,Condo,Los Angeles,959,4,1,1999,1698697.072,1712.44711,Hollywood,Sold
570,Condo,Seattle,2736,2,3,1976,1907034.926,2301.846793,Downtown,Sold
571,House,New York,4946,3,3,1951,1652022.501,3545.527378,Manhattan,Sold
572,Condo,San Francisco,1080,4,3,2014,190025.4287,6540.417364,Mission District,Rented
573,Apartment,Miami,2661,3,2,1963,507878.2194,4363.658061,Little Havana,Rented
574,House,San Francisco,2031,5,1,1964,266453.908,3126.26285,Downtown,Sold
575,Condo,Seattle,1868,5,2,2000,924281.2181,1819.997756,Downtown,Sold
576,House,Miami,2934,1,2,1971,1475220.79,2403.411438,Downtown,Sold
577,Apartment,Miami,3491,5,3,2007,161475.4267,7592.844423,South Beach,Sold
578,House,Miami,3402,4,2,2011,607393.6509,2161.143465,South Beach,Sold
579,House,Chicago,3030,5,1,1999,278408.5302,2944.72189,Hyde Park,Rented
580,House,Chicago,972,4,2,1990,879205.2033,4161.325566,The Loop,Rented
581,House,Miami,1358,3,3,1981,1858130.741,3889.912028,South Beach,Rented
582,Apartment,New York,3489,1,2,1982,884384.5524,2795.112542,Manhattan,Rented
583,Townhouse,Miami,2940,1,1,2014,1305995.628,620.3491987,Downtown,Available
584,House,Los Angeles,4206,5,2,1990,835347.8162,6681.22214,Beverly Hills,Rented
